County Code,District Code,School Code,School Name,Address1,Address2,City,State,Zip,Mail Addr1,Mail Addr2,Mail City,Mail State,Mail Zip,Phone,Contact Name,Contact Title,Contact Email,Profit,Pub. Sch. Dist.
"=""30""","=""0946""","=""69I""",Bais Kaila Torah Prep Hs,100 Bais Kaila Lane,,LAKEWOOD,NJ,"=""08701""",POB 952,,LAKEWOOD,NJ,"=""08701""","=""(732)370-4300  x12""",Rabbi Shmuel Mayer,Menahel,RMAYER@BAISKAILA.NET,NOT-FOR-PROFIT,"=""2520"""
"=""30""","=""1996""","=""13Q""",Bais Malka of Lakewood,388 Chestnut St.,,Lakewood,NJ,"=""08701""",388 Chestnut St.,,Lakewood,NJ,"=""08701""","=""(732)366-1500x306""",Hinda Langsam,Secretary,mrslangsam@belzlkwd.org,NOT-FOR-PROFIT,"=""2520"""
"=""30""","=""0957""","=""79I""",Bais Reuven Kamenitz,831 Ridge Ave.,,LAKEWOOD,NJ,"=""08701""",831 Ridge Ave.,,LAKEWOOD,NJ,"=""08701""","=""(732)363-0579""",Miriam Harris,Resource Room Director,mharris@kamenitz.org,NOT-FOR-PROFIT,"=""2520"""
"=""30""","=""0956""","=""78I""",Bais Rivka Rochel School,285 RIVER AVENUE,,LAKEWOOD,NJ,"=""08701""",285 River Avenue,,LAKEWOOD,NJ,"=""08701""","=""(732)367-4855""",Estee Lerner,Administrator,elerner@brrnj.org,NOT-FOR-PROFIT,"=""2520"""
"=""30""","=""0988""","=""08J""","Bais Sarah, Inc.",367 Monmouth Avenue,,LAKEWOOD,NJ,"=""08701""",367 Monmouth Avenue,,LAKEWOOD,NJ,"=""08701""","=""(732)364-1999""",Rachel Rappaport,Principal,ryr5@optonline.net,NOT-FOR-PROFIT,"=""2520"""
"=""30""","=""0947""","=""70I""",Bais Shaindel H S Girls,685 RIVER AVENUE,,LAKEWOOD,NJ,"=""08701""",685 River Avenue,,LAKEWOOD,NJ,"=""08701""","=""(732)363-7074 x2""",Rabbi Shlomo C. Kanarek,President,barkinchev@gmail.com,NOT-FOR-PROFIT,"=""2520"""
"=""30""","=""0949""","=""72I""",Bais Tova Inc.,555 OAK STREET,,LAKEWOOD,NJ,"=""08701""",555 OAK STREET,,LAKEWOOD,NJ,"=""08701""","=""(732)901-3913""",Jonathan Sanders,Dean,yonosonsanders@gmail.com,NOT-FOR-PROFIT,"=""2520"""
"=""30""","=""1688""","=""18P""",Bais Yaakov Bnos Chayil,613 Oak Street,,Lakewood,NJ,"=""08701""","426 5th St. ",,Lakewood,NJ,"=""08701""","=""(732)905-0257""",Mrs. Devorah Weinberg,Executive Director / Principal,bybnoschayil@gmail.com,NOT-FOR-PROFIT,"=""2520"""
"=""32""","=""1054""","=""66J""",Bais Yaakov H S For Girls,181 PENNINGTON AVENUE,,PASSAIC,NJ,"=""07055""",181 Pennington Avenue,,PASSAIC,NJ,"=""07055""","=""(973)365-5813""",Batya Sochaczewski,"Principal, General Studies",bsochaczewski@ykop.org,NOT-FOR-PROFIT,"=""3970"""
"=""30""","=""0937""","=""62I""",Bais Yaakov H S Of Lakewood,277 JAMES STREET,,LAKEWOOD,NJ,"=""08701""",277 James St.,,LAKEWOOD,NJ,"=""08701""","=""(732)370-8200""",Rabbi Shlomo Katz,Director,sk@bylakewood.org,NOT-FOR-PROFIT,"=""2520"""
"=""32""","=""1803""","=""06A""",Bais Yaakov Machon Ora,217 Brook Ave Suite E210,,Passaic,NJ,"=""07055""",217 Brook Ave Suite E210,,Passaic,NJ,"=""07055""","=""(973)241-1350 x103""",Devora Zheutlin,Head of School,devora.zheutlin@bymachonora.org,NOT-FOR-PROFIT,"=""3970"""
"=""32""","=""1452""","=""22Q""",Bais Yaakov of Clifton,123 Industrial East,,Clifton,NJ,"=""07012""",123 Industrial East,,Clifton,NJ,"=""07012""","=""(973)472-0011""",Isaac Kagan,Adminstrator,ykagan@cliftoncheder.org,NOT-FOR-PROFIT,"=""0900"""
"=""30""","=""2143""","=""25Z""",Bais Yaakov of Jackson,2210 W County Line Rd.,,Jackson,NJ,"=""08527""",207 Carey St.,,Lakewood,NJ,"=""08701""","=""(732)523-7597""",Nathan Zelikovitz,Board Member,byjoffice@gmail.com,NOT-FOR-PROFIT,"=""2360"""
"=""04""","=""0094""","=""86A""",Barnstable Academy,8 WRIGHT WAY,,OAKLAND,NJ,"=""07436""",8 Wright Way,,OAKLAND,NJ,"=""07436""","=""(201)651-0200""",Ashley Crowley,Head of School,acrowley@Barnstableacademy.com,FOR-PROFIT,"=""3760"""
"=""26""","=""1343""","=""00R""",Baytul-Iman Academy,311 Laurel Avenue,,Hazlet,NJ,"=""07734""","311 Laurel Avenue,",,Hazlet,NJ,"=""07734""","=""(732)705-1242""",Dr. Talat Sultan,Principal,contact@baytuliman.org,NOT-FOR-PROFIT,"=""2105"""
"=""24""","=""0639""","=""89F""",Baytul-Iman Academy,8998 Hwy 18 North,Suite 112,Old Bridge,NJ,"=""08857""",8998 High way 18 North,Suite 112,Old Bridge,NJ,"=""08857""","=""(732)705-1242""",Dr. Talat Sultan,Principal,contact@baytuliman.org,NOT-FOR-PROFIT,"=""3845"""
"=""16""","=""1737""","=""03D""",Beacon Academy,570 Harbor Road,,SEWELL,NJ,"=""08080""",570 Harbor Rd.,,Sewell,NJ,"=""08080""","=""(856)582-6199""",Maureen Cullen,Maureen Cullen,maureencullen19@yahoo.com,FOR-PROFIT,"=""5500"""
"=""18""","=""0448""","=""13E""",Beacon Christian Academy,30 Prospect Ave,,BAYONNE,NJ,"=""07002""",30 Prospect Ave,,BAYONNE,NJ,"=""07002""","=""(201)437-5056""",Joy Figueroa,Administrative Assistant,beaconbayonne@gmail.com,NOT-FOR-PROFIT,"=""0220"""
"=""26""","=""2127""","=""20K""",Beacon Preparatory Acadmey,"165 Amboy Rd., Building F, Suite 600",,Morganville,NJ,"=""07751""","165 Amboy Rd., Building F, Suite 600",,Morganville,NJ,"=""07751""","=""(732)696-8699""",Marianna Vinnik,Owner,mdlncorpnj@gmail.com,FOR-PROFIT,"=""3030"""
"=""28""","=""1649""","=""24G""","Beanstalk Academy, The",153 Lakeside Blvd.,,Landing,NJ,"=""07850""",153 Lakeside Blvd.,,Landing,NJ,"=""07850""","=""(973)770-3939""",Lisa Lardiere,Director,beanstalkinfo@optimum.net,FOR-PROFIT,"=""4560"""
"=""30""","=""1856""","=""08F""",Beis Yesocher Tiferes Aryeh,360 Ridge Ave,,Lakewood,NJ,"=""08701""",4 Shemen St,,Lakewood,NJ,"=""08701""","=""(917)617-8628""",Lazer Paskes,Administrator,epaskes@gmail.com,NOT-FOR-PROFIT,"=""2520"""
"=""04""","=""0119""","=""11B""",Ben Porat Yosef,E243 FRISCH COURT,,PARAMUS,NJ,"=""07652""",E. 243 Frisch Court,,Paramus,NJ,"=""07652""","=""(201)845-5007""",Rabbi Saul Zucker,Head of School,rabbizucker@benporatyosef.org,NOT-FOR-PROFIT,"=""3930"""
"=""04""","=""0101""","=""93A""",BERGEN CATHOLIC HIGH,1040 ORADELL AVENUE,,ORADELL,NJ,"=""07649""",1040 ORADELL AVENUE,,ORADELL,NJ,"=""07649""","=""(201)261-1844 x122""",Timothy J. McElhinney,Principal,tmcelhinney@bergencatholic.org,NOT-FOR-PROFIT,"=""4405"""
"=""04""","=""0061""","=""56A""",Bergen County Christian Academy,15 CONKLIN PLACE,,HACKENSACK,NJ,"=""07601""",15 CONKLIN PLACE,,HACKENSACK,NJ,"=""07601""","=""(201)487-7212 """,Viti Santana,Office Manager,vsantana@bergenchristian.org,NOT-FOR-PROFIT,"=""1860"""
"=""18""","=""1894""","=""09V""",Bergen-Lafayette Montessori School,324 Communipaw Ave,,Jersey City,NJ,"=""07304""",324 Communipaw Ave,,Jersey City,NJ,"=""07304""","=""(201)706-3403""",Myani Lawson,Executive Director,mlawson@bergenlafayettemontessori.com,FOR-PROFIT,"=""2390"""
"=""26""","=""0827""","=""61H""",Bet Yaakov Of The Jersey Shore,200 WALL STREET,,WEST LONG BRANCH,NJ,"=""07764""",PO Box 577,,WEST LONG BRANCH,NJ,"=""07764""","=""(732)728-1400""",Leah Frankel,Principal,info@byjs.org,NOT-FOR-PROFIT,"=""5640"""
"=""30""","=""2023""","=""15K""",Bet Yaakov Oz Vehadar,360 Oak St.,,Lakewood,NJ,"=""08701""",360 Oak St.,,Lakewood,NJ,"=""08701""","=""(732)-813-3770""",Avihu Aboud,Owner,betyaakovozvehadar@gmail.com,NOT-FOR-PROFIT,"=""2520"""
"=""22""","=""1415""","=""21E""",Beth Chaim,"329 Village Rd., East",,West Windsor,NJ,"=""08550""","329 Village Rd., East",,West Windsor,NJ,"=""08550""","=""(609)799-9401""",Robin Resnick,Director,rresnick@bethchaim.org,NOT-FOR-PROFIT,"=""5715"""
"=""08""","=""0276""","=""54C""",Beth El Early Childhood Center,8000 MAIN STREET,,VOORHEES,NJ,"=""08043""",8000 Main Street,,VOORHEES,NJ,"=""08043""","=""8566751166x420""",Ayelet Mittelman,Principal,amittelman@bethelsnj.org,NOT-FOR-PROFIT,"=""5400"""
"=""22""","=""0519""","=""79E""",Better Beginnings Day Care,318 North Main Street,,HIGHTSTOWN,NJ,"=""08520""",PO Box 187,,HIGHTSTOWN,NJ,"=""08520""","=""(609) 448-6226""",Brenda Werner,Assistant Director,tonto1016@hotmail.com,NOT-FOR-PROFIT,"=""1245"""
"=""24""","=""0617""","=""69F""",Big Blue Marble Academy,2177 Oak Tree Road,,EDISON,NJ,"=""08820""",2177 Oak Tree Road,,EDISON,NJ,"=""08820""","=""(908)769-3224""",Brittany Feliciano,Executive Director,bfeliciano423@gmail.com,FOR-PROFIT,"=""1290"""
"=""08""","=""0264""","=""43C""",Bishop Eustace Preparatory School,5552 ROUTE 70,,PENNSAUKEN,NJ,"=""08109""",5552 ROUTE 70,,PENNSAUKEN,NJ,"=""08109""","=""(856)662-2160  ""","Brother James W. Beamesderfer, S.A.C.",Rector and Head of School,rector@eustace.org,NOT-FOR-PROFIT,"=""4060"""
"=""10""","=""0286""","=""62C""",Bishop Mchugh Regional School,2221 ROUTE 9 N,,CAPE MAY COURT HOUSE,NJ,"=""08210""",2221 Route 9 N,,CAPE MAY COURT HOUSE,NJ,"=""08210""","=""(609)624-1900""",Alicia M. Farren,Principal,principal@bishopmchugh.com,NOT-FOR-PROFIT,"=""1080"""
"=""12""","=""0308""","=""83C""",Bishop Schad Regional School,922 EAST LANDIS AVE,,VINELAND,NJ,"=""08360""",922 EAST LANDIS AVE,23 W CHESTNUT AVE,VINELAND,NJ,"=""08360""","=""(856)691-4490 X201""",Sister Olga Cano,Principal,ocano@bsrschool.org,NOT-FOR-PROFIT,"=""5390"""
"=""42""","=""1289""","=""81L""",Blair Academy,2 Park Street,,BLAIRSTOWN,NJ,"=""07825""",P.O. Box 600,,BLAIRSTOWN,NJ,"=""07825""","=""(908)362-6121""",Peter G. Curran,Head of School,currap@blair.edu,NOT-FOR-PROFIT,"=""0400"""
"=""36""","=""1128""","=""34K""",Blaustein Early Childhood,775 TALAMINI ROAD,,BRIDGEWATER,NJ,"=""08807""",775 Talamini Road,,BRIDGEWATER,NJ,"=""08807""","=""(908)443-9022""",Adena Feinstein,Early Childhood Director,afeinstein@ssbjcc.org,NOT-FOR-PROFIT,"=""0555"""
"=""30""","=""0939""","=""64I""",Bnos Bais Yaakov High School,155 N. Oberlin Ave.,,LAKEWOOD,NJ,"=""08701""",155 N. Oberlin Ave.,,LAKEWOOD,NJ,"=""08701""","=""(732)905-8050""",Rabbi Winkler,Principal,dwinkler@bbylakewood.org,NOT-FOR-PROFIT,"=""2520"""
"=""30""","=""1678""","=""25K""",Bnos Basya Inc.,"45 Wadsworth Ave ",,Lakewood,NJ,"=""08701""",8 Olympic Circle,,Lakewood,NJ,"=""08701""","=""(732)889-5000""",Moshe Bender,Administrator,mbender.kollelboker@gmail.com,NOT-FOR-PROFIT,"=""2520"""
"=""30""","=""0999""","=""16J""",Bnos Brocha,1665 Corporate Road West,,LAKEWOOD,NJ,"=""08701""",1665 Corporate Road West,,LAKEWOOD,NJ,"=""08701""","=""(732)905-3030 ext 5""",Y Kaplowitz,Grant office,ykaplowitz@bnosbrocha.com,NOT-FOR-PROFIT,"=""2520"""
"=""30""","=""0948""","=""71I""",Bnos Devorah,360 OAK STREET,,LAKEWOOD,NJ,"=""08701""",360 OAK STREET,,LAKEWOOD,NJ,"=""08701""","=""(732)905-4455x301""",Yosef Notis,President,office@bnosdevorah.com,NOT-FOR-PROFIT,"=""2520"""
"=""30""","=""1364""","=""01M""",Bnos Esther Malka,488 Whitesville Rd.,,Lakewood,NJ,"=""08701""",PO Box 1461,,Lakewood,NJ,"=""08701""","=""(732)370-2424""",Joseph M. Gelman,Administrator,ygelman@masores.com,NOT-FOR-PROFIT,"=""2520"""
"=""30""","=""0933""","=""58I""",Bnos Melech,550 James Street,,LAKEWOOD,NJ,"=""08701""",550 James Street,,LAKEWOOD,NJ,"=""08701""","=""(732)364-5911""",RABBI ZEV HESS,DEAN,rabbihess@bnosmelech.org,NOT-FOR-PROFIT,"=""2520"""
"=""30""","=""0953""","=""75I""",Bnos Orchos Chaim,440 Oberlin Ave.,,LAKEWOOD,NJ,"=""08701""",440 Oberlin Ave,,LAKEWOOD,NJ,"=""08701""","=""(732)370-0799""",Rabbi Kogel,Administrator,zkogel@orchoschaim.org,NOT-FOR-PROFIT,"=""2520"""
"=""30""","=""2013""","=""15A""",Bnos Sanz,36 Shefa Chaim Ave.,,Lakewood,NJ,"=""08701""",36 Shefa Chaim Ave.,,Lakewood,NJ,"=""08701""","=""(732)375-1420 x108""",Hindy Berger,Adminstrative Assistant,info@sanzlakewood.org,NOT-FOR-PROFIT,"=""2520"""
"=""30""","=""2036""","=""15X""",Bnos Sara,7 Tamarind Park,,Lakewood,NJ,"=""08701""",7 Tamarind Park,,Lakewood,NJ,"=""08701""","=""(848)299-9195""",Malla Rotstein,Adminstrator,bnossara3@gmail.com,NOT-FOR-PROFIT,"=""2520"""
"=""30""","=""1838""","=""07N""",Bnos Tzippa,502 New Egypt Road,,Lakewood,NJ,"=""08701""",16 12th Street,,Lakewood,NJ,"=""08701""","=""(848)224-3886""",Bnos Tzippa,Principal,office@bnostzippa.org,NOT-FOR-PROFIT,"=""2520"""
"=""30""","=""0952""","=""74I""",Bnos Yaakov Elementary,2 KENT ROAD,,LAKEWOOD,NJ,"=""08701""",2 Kent Road,,LAKEWOOD,NJ,"=""08701""","=""(732)363-1400""",Rabbi Joseph Herskovits,Executive Director,yh@bnosyaakovnj.org,NOT-FOR-PROFIT,"=""2520"""
"=""26""","=""2086""","=""17T""",Bnot Shirah of Deal,100 Grant Ave.,,Deal,NJ,"=""07723""",PO Box 102,,Deal,NJ,"=""07723""","=""(732)508-2700""",David Ashkenazi,Trustee,dashkenazi@bnotshirah.org,NOT-FOR-PROFIT,"=""3810"""
"=""24""","=""1406""","=""20W""",Bright Future Preschool,2 Jocama Blvd.,,Old Bridge,NJ,"=""08857""",2 Jocama Blvd.,,Old Bridge,NJ,"=""08857""","=""(732)591-5500""",Danielle Palomba,Owner,dpalomba@brightfutureprek.com,FOR-PROFIT,"=""3845"""
"=""36""","=""1141""","=""45K""",BRIGHT HORIZONS AT BRIDGEWATER,1246 RT 202/206 North,,BRIDGEWATER,NJ,"=""08807""",1246 RT 202/206 North,,BRIDGEWATER,NJ,"=""08807""","=""(908)658-4400 x0""",Lisa Antonelli,Center Director,Bridgewater@brighthorizons.com,FOR-PROFIT,"=""0555"""
"=""20""","=""0512""","=""72E""",BRIGHT HORIZONS AT LEBANON,1388 ROUTE 22 WEST,,LEBANON,NJ,"=""08833""",1388 ROUTE 22 WEST,,LEBANON,NJ,"=""08833""","=""(908)236-0226""",Chrissy Paul,Director,Lebanon@brighthorizons.com,FOR-PROFIT,"=""2590"""
"=""24""","=""0682""","=""29G""",Bright Horizons At Spotswood,410 MAIN STREET,,SPOTSWOOD,NJ,"=""08884""",410 MAIN STREET,,SPOTSWOOD,NJ,"=""08884""","=""(732)251-2686""",Bevin Piscitelli,Director,spotswood@brighthorizons.com,NOT-FOR-PROFIT,"=""4970"""
"=""32""","=""1816""","=""06P""",Bright Start Academy,366 Clifton Ave,,Clifton,NJ,"=""07011""",366 Clifton Ave,,Clifton,NJ,"=""07011""","=""(973)272-6072""",Asli Kalkan,Director/Owner,asli@brightstartacademy.org,FOR-PROFIT,"=""0900"""
"=""16""","=""0434""","=""99D""",Brighten Academy,315 FRIES MILL ROAD,,SEWELL,NJ,"=""08080""",315 FRIES MILL ROAD,,SEWELL,NJ,"=""08080""","=""(856)582-1144""",Camille Banks,Director,director.sewell@cadence-academy.com,FOR-PROFIT,"=""5500"""
"=""26""","=""0817""","=""52H""",Brookside School,2135 HIGHWAY 35,,SEA GIRT,NJ,"=""08750""",2135 HIGHWAY 35,,SEA GIRT,NJ,"=""08750""","=""(732)449-4747""",John Quakenbush,Director,john@brooksideschool.com,FOR-PROFIT,"=""5420"""
"=""18""","=""1403""","=""20T""","Brunswick School of Jersey City, The",189 Brunswick St.,,Jersey City,NJ,"=""07302""",189 Brunswick St.,,Jersey City,NJ,"=""07302""","=""(201)420-1550""",Amnah Johnson,Director of Curriculum and Learning,amnahjohnson@thebrunswickschool.com,FOR-PROFIT,"=""2390"""
"=""32""","=""1978""","=""12X""",Bt Wayne School Llc Dba The Goddard School,2086 Hamburg Turnpike,,Wayne,NJ,"=""07407""",2086 Hamburg Turnpike,,Wayne,NJ,"=""07407""","=""(973)839-3980""",Kimberly Scott,Owner,WayneNJ@goddardschools.com,NOT-FOR-PROFIT,"=""5570"""
"=""30""","=""1747""","=""03G""",Building Bridges,"945 River Ave.,",Suite 202,Lakewood,NJ,"=""08701""",945 River Ave.,Suite 202,Lakewood,NJ,"=""08701""","=""(732)884-1234x201""",Simon Nussbaum,Board Member,simon@brainbuildersnj.org,NOT-FOR-PROFIT,"=""2520"""
"=""08""","=""1377""","=""13U""","Busy Bee's Christian Family Child Care, Llc","484 E. Evesham Rd., Unit #4",,Cherry Hill,NJ,"=""08003""","484 E. Evesham Rd., Unit #4",,Cherry Hill,NJ,"=""08003""","=""(856)795-0506""",Jocelyn Tomaszewski,Owner/Director,jocelyn.busybees@gmail.com,NOT-FOR-PROFIT,"=""0800"""
"=""24""","=""1717""","=""02R""",Busy Little Hands,572 Ryders Lane,,East Brunswick,NJ,"=""08816""",572 Ryders Lane,,East Brunswick,NJ,"=""08816""","=""(732)387-2750""",Maria Hager,Director,busylittlehandscm@gmail.com,NOT-FOR-PROFIT,"=""1170"""
"=""14""","=""1974""","=""12U""",Buzzing Bees Academy,122 Brighton Ave.,,East Orange,NJ,"=""07017""",122 Brighton Ave.,,East Orange,NJ,"=""07017""","=""(973)676-2899""",Vija Sanichar,Director,vija@buzzing-bees.com,NOT-FOR-PROFIT,"=""1210"""
"=""26""","=""2047""","=""16G""","Callicorp, LLC DBA Friends of the Family",123 S. Main St,,Marlboro,NJ,"=""07746""",123 S. Main Street,,Marlboro,NJ,"=""07746""","=""(732)431-0718""",Arica Mazess,Director,FOTFMarlboro@gmail.com,NOT-FOR-PROFIT,"=""3030"""
"=""24""","=""1834""","=""07G""","Callicorp, LLC. DBA Friend Friends of the Family - Metuchen",30 Hillside Ave,,Metuchen,NJ,"=""08840""",30 Hillside Ave,,Metuchen,NJ,"=""08840""","=""(732)248-4142""",Diana Callinan,Owner,fotfmetuchen@gmail.com,FOR-PROFIT,"=""3120"""
"=""30""","=""0942""","=""66I""",Calvary Academy,1133 EAST COUNTY LINE ROAD,,LAKEWOOD,NJ,"=""08701""",1133 E. County Line Road,,LAKEWOOD,NJ,"=""08701""","=""(732)363-3633""",Stephanie Cruz,Principal,principal@calvaryacademy.org,NOT-FOR-PROFIT,"=""2520"""
"=""24""","=""0641""","=""90F""",Calvary Christian School,123 WHITE OAK LANE,,OLD BRIDGE,NJ,"=""08857""",123 White Oak Lane,,OLD BRIDGE,NJ,"=""08857""","=""(732)479-07000""",Tim Hamilton,School Director,thamilton@ccsnj.net,NOT-FOR-PROFIT,"=""3845"""
"=""32""","=""1808""","=""06F""",Calvary Learning Center,1111 Preakness Ave,,Wayne,NJ,"=""07470""",1111 Preakness Ave,,Wayne,NJ,"=""07470""","=""(973)694-3584""",Janirys Rose,Director,jrose@calvarynj.com,NOT-FOR-PROFIT,"=""5570"""
"=""22""","=""0539""","=""98E""","Cambridge School, The",100 STRAUBE CENTER BLVD,,PENNINGTON,NJ,"=""08534""",100 Straube Center Blvd.,,PENNINGTON,NJ,"=""08534""","=""(609)730-9553""",Courtney Peters-Manning,Director of Finance and Counsel,cpeters@thecambridgeschool.org,FOR-PROFIT,"=""2280"""
"=""08""","=""0227""","=""10C""",Camden Catholic,300 CUTHBERT ROAD,,CHERRY HILL,NJ,"=""08002""",300 Cuthbert Road,,CHERRY HILL,NJ,"=""08002""","=""(856)663-2247""",Heather Crisci,Principal,heather.crisci@camdencatholic.org,NOT-FOR-PROFIT,"=""0800"""
"=""08""","=""1689""","=""18Q""",Camden Center for Youth Development,315 Cooper St.,,"Camden	",NJ,"=""08102""",315 Cooper St.,,Camden,NJ,"=""08102""","=""(856)963-4060""",Felix James,Executive Director,info@ccydinc.org,NOT-FOR-PROFIT,"=""0680"""
"=""08""","=""0219""","=""03C""","Camden Forward School, The",3700 Rudderow St,,Pennsauken,NJ,"=""08110""",PO Box 1479,,Camden,NJ,"=""08105""","=""(856)382-1855""",Terry Bullock,Principal,tbullock@urbanpromiseusa.org,NOT-FOR-PROFIT,"=""0680"""
"=""38""","=""1194""","=""94K""",Camp Auxilium School,14 OLD SWARTSWOOD ROAD,,NEWTON,NJ,"=""07860""",14 OLD SWARTSWOOD ROAD,,NEWTON,NJ,"=""07860""","=""(973)383-2621 x1""","SR. ISABEL GARZA, FMA",Director,schooloffice@campauxilium.org,NOT-FOR-PROFIT,"=""1980"""
"=""08""","=""1413""","=""21C""",Campbell's Family Center,1 Campbell Place,,Camden,NJ,"=""08103""",1 Campbell Place,,Camden,NJ,"=""08103""","=""(856)342-6319""",Karen Miller-Williams,Director,karen.miller-william@brighthorizons.com,FOR-PROFIT,"=""0680"""
"=""10""","=""0287""","=""63C""",Cape Christian Academy,10 OYSTER ROAD,,CAPE MAY COURT HOUSE,NJ,"=""08210""",10 Oyster Rd,,CAPE MAY COURT HOUSE,NJ,"=""08210""","=""(609)465-4132""",John Spriggs,Administrator,info@capechristianacademy.com,NOT-FOR-PROFIT,"=""3130"""
"=""40""","=""1984""","=""13C""",Captain T Academy,821 Summit St.,,Linden,NJ,"=""07036""",821 Summit Ave.,,Linden,NJ,"=""07036""","=""(908)587-6889""",Tiffany Carty,President,captaint.academy@gmail.com,NOT-FOR-PROFIT,"=""2660"""
"=""02""","=""2159""","=""26R""",Carmel Children's House,133 North Third St.,,Hammonton,NJ,"=""08037""",226 French St.,,Hammonton,NJ,"=""08037""","=""(609)704-5945""",Rev. David Rivera,Adminstrator,frdavidrivera@gmail.com,NOT-FOR-PROFIT,"=""1960"""
"=""06""","=""0214""","=""97B""",Cathedral Of Love Christian Academy,139 BEVERLY RANCOCAS ROAD,,WILLINGBORO,NJ,"=""08046""",139 Beverly Rancocas Road,,WILLINGBORO,NJ,"=""08046""","=""(609)877-9377x1""",Tracey Turnquist,Business Administrator,tturnquist@colcacademy.net,NOT-FOR-PROFIT,"=""5805"""
"=""36""","=""1152""","=""55K""",Cedar Hill Prep School - CHP Education and Research Foundation,152 CEDAR GROVE LANE,,SOMERSET,NJ,"=""08873""",152 Cedar Grove Lane,,SOMERSET,NJ,"=""08873""","=""(732)356-5400""",Nandini Menon,Superintendent,nmenon@cedarhillprep.com,NOT-FOR-PROFIT,"=""1610"""
"=""06""","=""0183""","=""69B""",Center For Education,55 E. ROUTE 70,,MARLTON,NJ,"=""08053""",55 E Route 70,,MARLTON,NJ,"=""08053""","=""(856)983-8811""",Heather Greenberg,Director,hgreenberg@centerforeducation.com,FOR-PROFIT,"=""1420"""
"=""10""","=""0294""","=""69C""",Central Bible Academy,1712 CENTRAL AVE,,NORTH WILDWOOD,NJ,"=""08260""",1712 Central Ave,,NORTH WILDWOOD,NJ,"=""08260""","=""(609)827-1709""",James Allay,Administrator,jamesallay@yahoo.com,NOT-FOR-PROFIT,"=""3680"""
"=""40""","=""1272""","=""65L""",Central Presb Church Nur & Kng Sco,70 MAPLE STREET,,SUMMIT,NJ,"=""07901""",70 MAPLE STREET,,SUMMIT,NJ,"=""07901""","=""(908)273-0484""",Rachel Diekman,Director,wnskdesk@gmail.com,NOT-FOR-PROFIT,"=""5090"""
"=""32""","=""2155""","=""26M""",Chai Tots of Passaic,482 Brook Ave.,,Passaic,NJ,"=""07055""",482 Brook Ave.,,Passaic,NJ,"=""07055""","=""(973)246-5251""",Michelle Hurwitz,Director,malki@gmail.com,NOT-FOR-PROFIT,"=""3970"""
"=""02""","=""0017""","=""17A""",Champion Baptist Academy,512 S. PITNEY ROAD,,GALLOWAY,NJ,"=""08205""",512 S. PITNEY ROAD,,GALLOWAY,NJ,"=""08205""","=""(609)652-7507""","Mike Bult ",PRINCIPAL,principal@championbaptistacademy.com,NOT-FOR-PROFIT,"=""1690"""
"=""22""","=""0548""","=""07F""",Chapin School,4101 PRINCETON PIKE,2nd floor,PRINCETON,NJ,"=""08540""",4101 PRINCETON PIKE,2nd floor,PRINCETON,NJ,"=""08540""","=""(609)924-2449""","William F. Ennist, Jr.",Head of School,wennist@chapinschool.org,NOT-FOR-PROFIT,"=""2580"""
"=""28""","=""0837""","=""70H""",Chatham Day School,700 SHUNPIKE ROAD,,CHATHAM,NJ,"=""07928""",700 SHUNPIKE ROAD,,CHATHAM,NJ,"=""07928""","=""973 410-0400 x000""",David Buffum,Head of School,dbuffum@chathamdayschool.org,NOT-FOR-PROFIT,"=""0785"""
"=""30""","=""0961""","=""82I""",Cheder Bnei Torah,166 MAIN STREET,419 5TH STREET,LAKEWOOD,NJ,"=""08701""",PO BOX 1398,,LAKEWOOD,NJ,"=""08701""","=""(732)367-5508""",ABRAHAM BURSZTYN,ADMINISTRATOR,chederbt@gmail.com,NOT-FOR-PROFIT,"=""2520"""
"=""30""","=""1909""","=""10K""",Cheder Eitz Chaim,1483 East Spruce St.,,Lakewood,NJ,"=""08701""",115 11th St.,,Lakewood,NJ,"=""08701""","=""(732)-276-1211""",SIMCHA KLEIN,Dean,chedereitzchaim@gmail.com,NOT-FOR-PROFIT,"=""2520"""
"=""28""","=""0883""","=""13I""",Cheder Lubavitch,226 Sussex Ave.,,MORRISTOWN,NJ,"=""07960""",P. O. Box 1996,,MORRISTOWN,NJ,"=""07962""","=""(973)455-0168 x202""",Sara Shulkin,admin assistant,office@chedermorristown.com,NOT-FOR-PROFIT,"=""3385"""
"=""24""","=""0637""","=""87F""",Cheder Menachem,1001 FINNEGANS LANE,,NORTH BRUNSWICK,NJ,"=""08902""",1 Riva Avenue,,NORTH BRUNSWICK,NJ,"=""08902""","=""(732)429-3249x999""",Goldie Azimov,Director,lgazimov@gmail.com,NOT-FOR-PROFIT,"=""3620"""
"=""30""","=""2158""","=""26Q""",Cheder Shiras Hatorah,1065 Cross Street,,Lakewood,NJ,"=""08701""","804 Lexington Ave., apt. 1a",,Lakewood,NJ,"=""08701""","=""(732)813-4090""",Yehudah Klein,President,rochella@chedershirashatorah.org,NOT-FOR-PROFIT,"=""2520"""
